,probe,accuracy
0,Steltek_512,0.444444444444
1,stephsphynx_512,0.555555555556
2,steviehs_512,0.444444444444
3,Susi_512,1.0
4,theduke_512,0.888888888889
5,TheLinuxist_512,0.888888888889
6,thhoof_512,1.0
7,thisss_512,0.555555555556
8,Thomas_512,0.888888888889
9,timobaumann_512,0.666666666667
10,tolleiv_512,0.0
11,UrbanCMC_512,0.666666666667
12,vfsh_512,0.444444444444
13,wasawasa_512,0.555555555556
14,wmwie_512,0.666666666667

Total: 0.644444444444
