,probe,accuracy
0,Steltek_512,0.666666666667
1,stephsphynx_512,0.666666666667
2,steviehs_512,0.555555555556
3,Susi_512,1.0
4,theduke_512,0.888888888889
5,TheLinuxist_512,0.777777777778
6,thhoof_512,0.777777777778
7,thisss_512,0.777777777778
8,Thomas_512,0.888888888889
9,timobaumann_512,0.777777777778
10,tolleiv_512,0.555555555556
11,UrbanCMC_512,0.444444444444
12,vfsh_512,0.333333333333
13,wasawasa_512,0.444444444444
14,wmwie_512,0.555555555556

Total: 0.674074074074
