,probe,accuracy
0,Steltek_512,0.666666666667
1,stephsphynx_512,0.5
2,steviehs_512,0.611111111111
3,Susi_512,0.555555555556
4,theduke_512,0.833333333333
5,TheLinuxist_512,0.722222222222
6,thhoof_512,0.888888888889
7,thisss_512,0.666666666667
8,Thomas_512,0.666666666667
9,timobaumann_512,0.611111111111
10,tolleiv_512,0.444444444444
11,UrbanCMC_512,0.555555555556
12,vfsh_512,0.444444444444
13,wasawasa_512,0.555555555556
14,wmwie_512,0.777777777778


Total:　0.633333333333
